id|url|date|renderedContent|hashtags|replyCount|retweetCount|likeCount
1610440761857777666|https://twitter.com/junossleepy/status/1610440761857777666|2023-01-04 00:59:32+00:00|"☾ !!!!! 
i'm autistic and struggle with messaging if you DM me please remember that! :] 

my main hyperfixations
• BTS 
• animals, specifically bears 
• dead poets society 
• the song of achilles 
•black and white photography
• interview with the vampire       (1994)"||1|0|2
1610439522856173568|https://twitter.com/yanoforsure/status/1610439522856173568|2023-01-04 00:54:37+00:00|swear me in on the song of achilles twitter.com/mattlaslo/stat…||1|0|17
1610435381933101058|https://twitter.com/sikenpilled/status/1610435381933101058|2023-01-04 00:38:10+00:00|@mentallyilljew hmm they all have a fairly similar vibe but i'd def suggest crush, war of the foxes, and the song of achilles||1|0|1
1610423466909487105|https://twitter.com/yourfavlibrary/status/1610423466909487105|2023-01-03 23:50:49+00:00|is „the song of achilles“ a good book to read?||4|1|3
1610421807018016768|https://twitter.com/kerosene00/status/1610421807018016768|2023-01-03 23:44:13+00:00|.@netflix pls make The Song of Achilles into an animated limited series PLS I BEG||1|0|0
1610421253130620928|https://twitter.com/makayla_bbtg/status/1610421253130620928|2023-01-03 23:42:01+00:00|@lil_mac44 ugh need to read the song of achilles!! how was it||1|0|0
1610416491702222853|https://twitter.com/corvikprince/status/1610416491702222853|2023-01-03 23:23:06+00:00|Guys I was just given song of Achilles  by the mom of one of the kids I tutored 😭😭||0|0|2
1610412019676766209|https://twitter.com/littlef34414529/status/1610412019676766209|2023-01-03 23:05:20+00:00|please someone help me what should i read next: the song of Achilles or the seven husbands of Evelyn hugo?||0|0|0
1610411196351389696|https://twitter.com/sovngarde/status/1610411196351389696|2023-01-03 23:02:03+00:00|Honestly the fact there’s no movie or show adaptation of the Iliad with Patroclus and Achilles as a couple yet astounds me. Especially with how popular The Song of Achilles is||0|0|8
1610411195491667969|https://twitter.com/HeartlessCoward/status/1610411195491667969|2023-01-03 23:02:03+00:00|I’m halfway through The Song Of Achilles and I would absolutely recommend||0|0|1
1610408927644254209|https://twitter.com/IittIewomens/status/1610408927644254209|2023-01-03 22:53:02+00:00|"hi #booktwt i’m looking for some new mutuals 🫶🏼 20+ please!

favs: 
- folk of the air 
- classics
- jane austen 
- little women 
- queer media 
- the song of achilles 
- fantasy, romance &amp; historical"|'booktwt'|4|1|15
1610408136132755462|https://twitter.com/cosmouh/status/1610408136132755462|2023-01-03 22:49:54+00:00|"@astrogoworl Song of Achilles- Madeline miller
As sure as the dawn - Francine rivers
Star crossed - Josephine angelini 
My sister the serial killer- oyinkan Braithwaite"||1|0|0
1610406647083552769|https://twitter.com/riversspoilers/status/1610406647083552769|2023-01-03 22:43:59+00:00|I’ll be reading the song of Achilles as my first book of 2023 😼||0|0|0
1610403388549918720|https://twitter.com/literaryfae/status/1610403388549918720|2023-01-03 22:31:02+00:00|@Zaarslibrary 2. i read the song of achilles and a fanfic. now i’m starting crier’s war||1|0|0
1610401619643973632|https://twitter.com/19syllables/status/1610401619643973632|2023-01-03 22:24:00+00:00|@FrankiCookney Atwood is fantastic. You know she will deliver and there is so much to read. I flipping LOVED the song of Achilles and have been saving Circa for the dark days of Jan/Feb!||0|0|1
1610400562356551680|https://twitter.com/Dragonflit1/status/1610400562356551680|2023-01-03 22:19:48+00:00|@floralnfaded The Song of Achilles is the first one I'm going to read! &lt;3||1|0|2
1610395005528465410|https://twitter.com/saiyap369056/status/1610395005528465410|2023-01-03 21:57:43+00:00|@cowboylikerita girl i was reading the song of achilles you’re telling me||1|0|1
1610393431901339649|https://twitter.com/n0chu_n0chu/status/1610393431901339649|2023-01-03 21:51:28+00:00|"Week 1 - The Song of Achilles

(reactions as I read the book) https://t.co/jKz6kbInB1"||1|0|0
1610391493461565444|https://twitter.com/striprryy/status/1610391493461565444|2023-01-03 21:43:46+00:00|@frcshIove THE SONG OF ACHILLES||0|0|0
1610390955051343872|https://twitter.com/m0chigang/status/1610390955051343872|2023-01-03 21:41:37+00:00|"I'm finally reading The Song of Achilles and all I can think about is ""why didn't I start sooner"""||1|0|0
1610386992298168321|https://twitter.com/Therealidiot3/status/1610386992298168321|2023-01-03 21:25:53+00:00|My fyp suddenly remembered that the song of Achilles exists and is showing me all the sad edits like I JUST GOT OVER IT YA JAMA3A MSH HAICH||0|0|0
1610386120352886786|https://twitter.com/agdrawsthings/status/1610386120352886786|2023-01-03 21:22:25+00:00|I apparently learned nothing from reading Song of Achilles by @MillerMadeline and decided to finish the Circe audiobook while doing my eyeliner today. I'm now a sobbing mess. 11/10, will prepare to be emotionally destroyed at the end of all of her books moving forward.||0|0|2
1610385614482067456|https://twitter.com/Lanababyangle/status/1610385614482067456|2023-01-03 21:20:24+00:00|@jules26787624 Currently re-reading The Song of Achilles ( obsessed ) because I'm waiting for The Illiad to arrive and I just bought a copy of 'One of Us is Lying' (I've been eying it for a while and it just went on sale. What are you reading?||1|0|1
1610384821036933122|https://twitter.com/thewaylwtgoes/status/1610384821036933122|2023-01-03 21:17:15+00:00|@leoisamortstan have you read the song of achilles? you should read that in august||1|0|0
1610383418277126145|https://twitter.com/peachpuff20/status/1610383418277126145|2023-01-03 21:11:41+00:00|@headgeniusHQ A popular booktok/booktube book that I think actually deserves the hype is The Song of Achilles! Def a great book to end a reading slump! Pretty prose and beautiful story.||2|0|0
1610382380706979842|https://twitter.com/nighty_wind/status/1610382380706979842|2023-01-03 21:07:33+00:00|"@outrowolfstar the perks of being a wallflower (check the tw, it can be a little heavy, but it’s also really happy) 

Circe, is also amazing (to be honest I prefered this one to the song of Achilles)"||1|0|0
1610381963218804737|https://twitter.com/runningdowndel1/status/1610381963218804737|2023-01-03 21:05:54+00:00|"Book 27: The Song of Achilles (2011) by Madeline Miller

This was a corker. Sad I was late to the party. After killing another noble, Patroclus is banished to the Court of Peleus and his son, Achilles. Against the backdrop of war, their relationship deepens. Loved this one!"||1|0|0
1610381642551693312|https://twitter.com/dylanlyons91/status/1610381642551693312|2023-01-03 21:04:37+00:00|"@chaoschupacabra Gay:
-The Song of Achilles
-Red, White &amp; Royal Blue
-Boyfriend Material
-The Bright Lands

Not specifically queer but very good:
-Station Eleven
-The Shadow of the Wind
-Anxious People
-The Vanishing Half"||0|0|1
1610380542788177928|https://twitter.com/bratzdolIz/status/1610380542788177928|2023-01-03 21:00:15+00:00|hyperfixation on the song of achilles? hyperfixation on devilman? unsure where to go from there? *jazz hands* the answer is angels before man. scratched my lil nd brain so good||0|0|1
1610380179410493447|https://twitter.com/ARoDesign/status/1610380179410493447|2023-01-03 20:58:48+00:00|5 of 5 stars to The Song of Achilles by Madeline Miller goodreads.com/review/show/51…||0|0|0
1610380108560211970|https://twitter.com/Anita42549309/status/1610380108560211970|2023-01-03 20:58:31+00:00|@aloveletgo The song of Achilles||1|0|1
1610378666135146496|https://twitter.com/lightbeamerz/status/1610378666135146496|2023-01-03 20:52:48+00:00|Rechecks out The Song of Achilles from the library just to feel something.||0|0|3
1610377672877830144|https://twitter.com/rosytealeaf/status/1610377672877830144|2023-01-03 20:48:51+00:00|Favorite book series? You look like a Harry Potter girl… — JKR is a terf so fuck HP. Idk about series but I lov Madeline Miller’s books (the song of Achilles and Circe) curiouscat.me/rosytealeaf/po…||0|0|2
1610375208384299008|https://twitter.com/chcobcup/status/1610375208384299008|2023-01-03 20:39:03+00:00|@seowonismm the song of achilles!! i used to read so much when i was younger so i'm very glad to have the excitement and motivation to do it again 🥹||1|0|1
1610374258441740289|https://twitter.com/Enchantedaddy/status/1610374258441740289|2023-01-03 20:35:17+00:00|After putting off half of The song of Achilles for a year, I finally finished it over night and damn it was great😩||0|0|0
1610374168268402688|https://twitter.com/TasneemReads/status/1610374168268402688|2023-01-03 20:34:55+00:00|"1- The song of Achilles
Old but definitely gold
⭐⭐⭐⭐⭐ https://t.co/i52dfGHn78"||0|0|3
1610371612884213767|https://twitter.com/ansdis_08/status/1610371612884213767|2023-01-03 20:24:46+00:00|the song of achilles but it’s dnf||0|0|0
1610369991832113152|https://twitter.com/daelovesreading/status/1610369991832113152|2023-01-03 20:18:19+00:00|28 pages left from “The Song of Achilles” and I’m already feeling sad I won’t get the chance to read this again for the first time :’)||0|0|0
1610369592022417421|https://twitter.com/mushyruuu/status/1610369592022417421|2023-01-03 20:16:44+00:00|in case u r wondering why his clothes look like that, i've started reading the song of achilles and i can't help myself 😖||1|0|11
1610368831498686475|https://twitter.com/Alaa__Ammarr/status/1610368831498686475|2023-01-03 20:13:43+00:00|"@_r4maa_ Movie: dead poets society 
Book: the song of Achilles"||1|0|2
1610368419035070465|https://twitter.com/misseIizabeth/status/1610368419035070465|2023-01-03 20:12:04+00:00|"""my daughter is fine""...your daughter cried while she read the song of achilles. she isn't but she is still ur blood &lt;3"||0|0|0
1610367282659696640|https://twitter.com/windwithfingers/status/1610367282659696640|2023-01-03 20:07:34+00:00|On page 124 of 378 of The Song of Achilles, by Madeline Miller goodreads.com/user_status/sh…||0|0|0
1610367232017858561|https://twitter.com/Priyanshi__/status/1610367232017858561|2023-01-03 20:07:21+00:00|"Only books as well written as The Song of Achilles could have me clutching to it until the very end, refusing to put the book down until I've paid homage to the immortality of love that it speaks of.

Feels exhilarating when it is books that make your mind numb and words falter."||0|0|0
1610364477236727808|https://twitter.com/tokkimun/status/1610364477236727808|2023-01-03 19:56:25+00:00|"@akusmoon the song of achilles????? 
and ofc i will"||1|0|1
1610357127608160256|https://twitter.com/reaganblake7/status/1610357127608160256|2023-01-03 19:27:12+00:00|do i reread six of crows or song of achilles after finishing re reading the percy jackson series help !!!||0|0|0
1610355335004573697|https://twitter.com/UBC_PH/status/1610355335004573697|2023-01-03 19:20:05+00:00|UBC students: NYT bestselling author Madeline Miller (Song of Achilles; Circe; Galatea) joins @AMNEUBC Jan 11 on Zoom to speak to a live audience of students about myth, magic &amp; modernity. Submit a question to the author for a chance to win a free book. amne.ubc.ca/mmiller/ https://t.co/IbQw6rXjhA||0|0|0
1610355206092656640|https://twitter.com/sunflowerry__/status/1610355206092656640|2023-01-03 19:19:34+00:00|"@evrsincmatilda okay wait I have a few in case you’ve already read them:
-the song of achilles!!!
-the perks of being a wallflower 
-the seven husbands of Evelyn hugo 
-Aristotle and Dante discover the secrets of the universe"||1|0|0
1610348188761825282|https://twitter.com/nicotine__patch/status/1610348188761825282|2023-01-03 18:51:41+00:00|"@getsherlck I have the song of Achilles too! Haven't read it yet tho

And I must confess I'm a whore for pretty covers"||1|0|1
1610347802974105600|https://twitter.com/youknowwhat_idk/status/1610347802974105600|2023-01-03 18:50:09+00:00|@rinasimme The song of Achilles by Madeline Miller 💜||0|0|0
1610347500011151362|https://twitter.com/youkillmymind93/status/1610347500011151362|2023-01-03 18:48:57+00:00|just ordered a second copy of 'the song of achilles' to annotate it :)||0|0|0
1610341526554710017|https://twitter.com/thelukablue/status/1610341526554710017|2023-01-03 18:25:13+00:00|I've come to a point in The Song of Achilles where I don't want to read anymore because I don't want anyone to die 😭😭||0|0|0
1610339884526632960|https://twitter.com/nuancesize/status/1610339884526632960|2023-01-03 18:18:41+00:00|@literarybase the song of achilles||0|0|0
1610336543633473542|https://twitter.com/_mcndskz/status/1610336543633473542|2023-01-03 18:05:25+00:00|My sister is devastated after reading the song of Achilles akajsjs||0|0|2
1610335780408270849|https://twitter.com/sorcha_pl/status/1610335780408270849|2023-01-03 18:02:23+00:00|"@gafa_le_tae song of achilles 
most taylor jenkins reid books 
the dating game 
red white and royal blue 
any emily henry book 
better than the movies 
funny you should ask 
yes no maybe so"||1|0|2
1610332267330830337|https://twitter.com/cheezxxxz/status/1610332267330830337|2023-01-03 17:48:25+00:00|"@NoaWithoutAH Daisy Jones and the six
Song of Achilles
The maidens
Heartless"||0|0|0
1610328272658747393|https://twitter.com/doughnut92/status/1610328272658747393|2023-01-03 17:32:33+00:00|"""In the darkness, two shadows, reaching through the hopeless, heavy dusk. Their hands meet, and light spills in a flood like a hundred golden urns pouring out of the sun."" - The Song of Achilles 
😭😭😭😭😭 I loved it so much. Literally sobbing. Sobbing!!!!"||0|0|0
1610327289517973505|https://twitter.com/juliajoneshuyck/status/1610327289517973505|2023-01-03 17:28:38+00:00|"Fantasy:
Jenn Lyons A Chorus of Dragons series
Robert Jordan Wheel of Time series
Erin Morgenstern The Starless Sea
Silvia Moreno-Garcia Gods of Jade and Shadow
P. Djèlí Clark A Master of Djinn
Lucy Holland Sistersong
Honorable mention: Madeline Miller Song of Achilles"||1|0|2
1610326812566888450|https://twitter.com/babygirlgeto/status/1610326812566888450|2023-01-03 17:26:45+00:00|i might finish the song of achilles pretty soon i am so scared||0|0|0
